path,artist,style,genre,style_id,genre_id
44314.jpg,Tsuguharu Foujita,Expressionism,religious painting,30,30
14719.jpg,William Shayer,Romanticism,genre painting,101,15
38214.jpg,Howard Finster,Art Brut,figurative,7,13
99784.jpg,Fernand Leger,Purism,sketch and study,96,33
9893.jpg,Eyvind Earle,Magic Realism,landscape,53,19
15308.jpg,Thomas Cole,Romanticism,landscape,101,19
54148.jpg,Yves Klein,Nouveau Réalisme,figurative,80,13
62272.jpg,Jan Steen,Baroque,genre painting,12,15
52521.jpg,Aleksandr Deyneka,Socialist Realism,genre painting,105,15
95029.jpg,Ferdinand Hodler,Post-Impressionism,genre painting,89,15
75505.jpg,Berthe Morisot,Impressionism,portrait,41,27
53361.jpg,Angelica Kauffman,Neoclassicism,history painting,73,16
52585.jpg,Vladimir Makovsky,Realism,genre painting,97,15
4272.jpg,Klavdy Lebedev,Realism,genre painting,97,15
21933.jpg,Jean David,Expressionism,portrait,30,27
18118.jpg,Dante Gabriel Rossetti,Romanticism,sketch and study,101,33
10850.jpg,Ivan Nikitin,Baroque,portrait,12,27
44012.jpg,Theodoros Stamos,Color Field Painting,abstract,17,0
44171.jpg,Cornelis Springer,Romanticism,cityscape,101,10
34163.jpg,Salvador Dali,Surrealism,landscape,109,19
37190.jpg,Piero di Cosimo,High Renaissance,portrait,39,27
44947.jpg,Hieronymus Bosch,Northern Renaissance,religious painting,79,30
18532.jpg,Camille Corot,Realism,landscape,97,19
40306.jpg,Gustave Courbet,Realism,portrait,97,27
88926.jpg,Salvador Dali,Cubism,portrait,23,27
28009.jpg,Gustave Loiseau,Post-Impressionism,landscape,89,19
33096.jpg,Kuzma Petrov-Vodkin,Post-Impressionism,portrait,89,27
85026.jpg,John Simpson ,Romanticism,portrait,101,27
30369.jpg,Brett Whiteley,Neo-Figurative Art,landscape,69,19
10077.jpg,Thomas Sully,Romanticism,portrait,101,27
4312.jpg,Maurice Braun,Impressionism,landscape,41,19
83645.jpg,Katsushika Hokusai,Ukiyo-e,mythological painting,121,23
81152.jpg,Burhan Dogancay,Pop Art,figurative,88,13
57868.jpg,Andre Derain,Post-Impressionism,landscape,89,19
26681.jpg,Nikolaos Gyzis,Realism,genre painting,97,15
21571.jpg,Ivan Bilibin,Art Nouveau (Modern),illustration,10,17
88695.jpg,Raphael Delorme,Art Deco,mythological painting,8,23
79629.jpg,Caspar David Friedrich,Romanticism,landscape,101,19
68285.jpg,Nicholas Roerich,Symbolism,landscape,110,19
56045.jpg,Nicholas Roerich,Symbolism,symbolic painting,110,35
7528.jpg,Rene Duvillier,Lyrical Abstraction,abstract,52,0
75906.jpg,Rembrandt,Baroque,self-portrait,12,31
57112.jpg,Constantin Guys,Realism,genre painting,97,15
87287.jpg,Gaston Chaissac,Art Brut,figurative,7,13
60944.jpg,Gunther Forg,Color Field Painting,abstract,17,0
7458.jpg,Albert Anker,Realism,genre painting,97,15
80564.jpg,Marianne North,Naturalism,flower painting,63,14
97716.jpg,Eugène Grasset,Art Nouveau (Modern),genre painting,10,15
19452.jpg,Nicholas Roerich,Art Nouveau (Modern),design,10,12
45171.jpg,Dante Gabriel Rossetti,Romanticism,genre painting,101,15
1447.jpg,Charles M. Russell,Romanticism,genre painting,101,15
81844.jpg,Armando Reveron,Post-Impressionism,nude painting (nu),89,24
101247.jpg,William Turner,Romanticism,history painting,101,16
59166.jpg,Paritosh Sen,Expressionism,genre painting,30,15
71293.jpg,Francisco Goya,Romanticism,capriccio,101,8
59572.jpg,William James Glackens,Impressionism,interior,41,18
68498.jpg,Konstantin Makovsky,Realism,genre painting,97,15
96236.jpg,Norman Rockwell,Regionalism,genre painting,98,15
24.jpg,Edouard Cortes,Post-Impressionism,cityscape,89,10
28471.jpg,Juan Gris,Synthetic Cubism,still life,112,34
13380.jpg,Thomas Gainsborough,Rococo,self-portrait,99,31
81821.jpg,Sir Lawrence Alma-Tadema,Romanticism,genre painting,101,15
24918.jpg,Camille Corot,Realism,landscape,97,19
63432.jpg,Jean Dubuffet,Art Brut,figurative,7,13
102838.jpg,Jean-Michel Basquiat,Neo-Expressionism,self-portrait,68,31
88539.jpg,Eugene Boudin,Realism,genre painting,97,15
98360.jpg,Honore Daumier,Impressionism,literary painting,41,20
23179.jpg,William Turner,Romanticism,cityscape,101,10
34620.jpg,Ferdinand Georg Waldmüller,Romanticism,landscape,101,19
46042.jpg,Dolfi Trost,Automatic Painting,abstract,11,0
30508.jpg,Camille Pissarro,Impressionism,genre painting,41,15
30698.jpg,John Atkinson Grimshaw,Romanticism,landscape,101,19
36371.jpg,Franz Marc,Expressionism,genre painting,30,15
63990.jpg,Paul Delaroche,Academicism,genre painting,2,15
71872.jpg,Marc Chagall,Naïve Art (Primitivism),genre painting,64,15
90321.jpg,Hugo van der Goes,Northern Renaissance,religious painting,79,30
14171.jpg,Francois Arnal,Art Informel,abstract,9,0
30825.jpg,Niccolo Cannicci,Impressionism,genre painting,41,15
84400.jpg,Vincent van Gogh,Post-Impressionism,portrait,89,27
42068.jpg,Emile Claus,Luminism,genre painting,51,15
88411.jpg,Dante Gabriel Rossetti,Romanticism,portrait,101,27
34082.jpg,Rembrandt,Baroque,self-portrait,12,31
61240.jpg,Philip Guston,Social Realism,allegorical painting,104,2
92746.jpg,John Cage,Abstract Expressionism,abstract,1,0
22411.jpg,Gustave Caillebotte,Impressionism,interior,41,18
61236.jpg,Mikhail Vrubel,Art Nouveau (Modern),portrait,10,27
27568.jpg,Jean-Baptiste-Simeon Chardin,Rococo,still life,99,34
89139.jpg,Maurice Quentin de La Tour,Rococo,sketch and study,99,33
27337.jpg,Orest Kiprensky,Romanticism,self-portrait,101,31
21563.jpg,Pavel Svinyin,Romanticism,cityscape,101,10
45631.jpg,Edouard Vuillard,Intimism,portrait,45,27
98989.jpg,Mattia Preti,Baroque,religious painting,12,30
46139.jpg,Mary Cassatt,Impressionism,portrait,41,27
38191.jpg,Gustave Dore,Romanticism,illustration,101,17
40429.jpg,Theophrastos Triantafyllidis,Post-Impressionism,genre painting,89,15
42506.jpg,Emmerico Nunes,Art Nouveau (Modern),caricature,10,9
7481.jpg,Henri Matisse,Expressionism,portrait,30,27
92177.jpg,Omer Uluc,Art Informel,abstract,9,0
71349.jpg,Vincent van Gogh,Post-Impressionism,portrait,89,27
3947.jpg,Odilon Redon,Symbolism,still life,110,34
24875.jpg,Odilon Redon,Symbolism,portrait,110,27
89564.jpg,Nicholas Roerich,Art Nouveau (Modern),battle painting,10,4
69814.jpg,Edgar Degas,Impressionism,sketch and study,41,33
85472.jpg,Francis Picabia,Abstract Art,abstract,0,0
58365.jpg,Gustave Dore,Romanticism,illustration,101,17
66881.jpg,Alphonse Mucha,Art Nouveau (Modern),poster,10,28
42539.jpg,John William Waterhouse,Romanticism,portrait,101,27
27215.jpg,Natori Shunsen,Shin-hanga,yakusha-e,103,40
90093.jpg,Claude Monet,Impressionism,flower painting,41,14
17420.jpg,Nicholas Roerich,Symbolism,landscape,110,19
45923.jpg,Jean-Honore Fragonard,Rococo,portrait,99,27
32827.jpg,Walter Battiss,Pop Art,figurative,88,13
43823.jpg,Franz Xaver Winterhalter,Neo-Rococo,portrait,70,27
73018.jpg,Warren Rohrer,Minimalism,abstract,57,0
75248.jpg,Frans Hals,Baroque,portrait,12,27
84023.jpg,Giovanni Battista Piranesi,Neoclassicism,cityscape,73,10
57650.jpg,Wladyslaw Strzeminski,Op Art,abstract,81,0
91753.jpg,Ferdinand Hodler,Symbolism,landscape,110,19
23485.jpg,Maurice Prendergast,Post-Impressionism,genre painting,89,15
49231.jpg,Hoca Ali Riza,Impressionism,landscape,41,19
12807.jpg,Hieronymus Bosch,Northern Renaissance,religious painting,79,30
62694.jpg,Neil Welliver,Contemporary Realism,landscape,21,19
46836.jpg,Berthe Morisot,Impressionism,genre painting,41,15
81624.jpg,William Turner,Romanticism,sketch and study,101,33
12951.jpg,Albert Anker,Realism,interior,97,18
58817.jpg,George Pemba,Social Realism,portrait,104,27
22171.jpg,Pyotr Konchalovsky,Realism,flower painting,97,14
73320.jpg,Georg Pauli,Cubism,genre painting,23,15
41412.jpg,Paul Signac,Impressionism,cityscape,41,10
15081.jpg,Alexander Ivanov,Romanticism,landscape,101,19
32737.jpg,John Atkinson Grimshaw,Romanticism,cityscape,101,10
71624.jpg,Fra Angelico,Early Renaissance,religious painting,28,30
26827.jpg,Giacomo Balla,Futurism,abstract,35,0
20855.jpg,Lucian Grigorescu,Impressionism,cityscape,41,10
63132.jpg,Camille Corot,Realism,landscape,97,19
27801.jpg,Rembrandt,Baroque,genre painting,12,15
7007.jpg,Pavel Filonov,Analytical Realism,portrait,6,27
42885.jpg,Theodor Severin Kittelsen,Art Nouveau (Modern),illustration,10,17
74856.jpg,Eva Gonzales,Impressionism,portrait,41,27
51106.jpg,Gustave Caillebotte,Impressionism,genre painting,41,15
98818.jpg,Antonio Corpora,Tachisme,abstract,115,0
70576.jpg,Joshua Reynolds,Rococo,portrait,99,27
77693.jpg,Arkhip Kuindzhi,Impressionism,landscape,41,19
75247.jpg,John James Audubon,Naturalism,illustration,63,17
39320.jpg,Raphael,High Renaissance,religious painting,39,30
45614.jpg,Jacques-Louis David,Neoclassicism,portrait,73,27
20420.jpg,Orest Kiprensky,Romanticism,portrait,101,27
35363.jpg,Charles-Francois Daubigny,Realism,landscape,97,19
94600.jpg,James Charles,Impressionism,genre painting,41,15
52695.jpg,Gene Davis,Color Field Painting,abstract,17,0
66768.jpg,Ilya Repin,Realism,portrait,97,27
21822.jpg,Nikolay Bogdanov-Belsky,Realism,genre painting,97,15
82058.jpg,Charles Rennie Mackintosh,Art Nouveau (Modern),design,10,12
10349.jpg,Alfred Sisley,Impressionism,landscape,41,19
50409.jpg,Andy Warhol,Pop Art,portrait,88,27
42437.jpg,Edouard Debat-Ponsan,Academicism,genre painting,2,15
92756.jpg,Albert Joseph Moore,Academicism,portrait,2,27
7912.jpg,Eyvind Earle,Magic Realism,landscape,53,19
86099.jpg,John Henry Twachtman,Impressionism,landscape,41,19
20274.jpg,Corneliu Baba,Expressionism,portrait,30,27
15634.jpg,Max Ernst,Surrealism,landscape,109,19
87721.jpg,Alfred Sisley,Impressionism,landscape,41,19
70916.jpg,Charles Bell,Photorealism,still life,86,34
77514.jpg,O. Louis Guglielmi,Expressionism,abstract,30,0
99586.jpg,Joshua Johnson,Naïve Art (Primitivism),portrait,64,27
56030.jpg,Amedeo Modigliani,Expressionism,portrait,30,27
47246.jpg,Alphonse Mucha,Art Nouveau (Modern),advertisement,10,1
40576.jpg,Eugene von Guerard,Romanticism,landscape,101,19
1028.jpg,Konstantin Vasilyev,Symbolism,genre painting,110,15
58910.jpg,Helen Frankenthaler,Abstract Expressionism,abstract,1,0
2250.jpg,Mark Tobey,Abstract Expressionism,abstract,1,0
88531.jpg,Jean Metzinger,Divisionism,landscape,27,19
87206.jpg,Leonardo da Vinci,High Renaissance,sketch and study,39,33
2617.jpg,Charles Turner,Romanticism,portrait,101,27
52669.jpg,Paul Kane,Romanticism,genre painting,101,15
58502.jpg,Adolf Dietrich,Naïve Art (Primitivism),animal painting,64,3
68554.jpg,Salvador Dali,Surrealism,landscape,109,19
18465.jpg,Qi Baishi,Ink and wash painting,landscape,43,19
26000.jpg,Eva Gonzales,Impressionism,portrait,41,27
15839.jpg,Benozzo Gozzoli,Early Renaissance,religious painting,28,30
43476.jpg,James Tissot,Symbolism,religious painting,110,30
33516.jpg,Camille Pissarro,Impressionism,landscape,41,19
9271.jpg,Benjamin West,Rococo,portrait,99,27
11034.jpg,Vladimir Makovsky,Realism,portrait,97,27
74034.jpg,Auguste Herbin,Abstract Art,abstract,0,0
80084.jpg,William H. Johnson,Expressionism,landscape,30,19
16267.jpg,Ike no Taiga,Nanga (Bunjinga),portrait,61,27
25716.jpg,Peter Paul Rubens,Baroque,landscape,12,19
73819.jpg,Mary Cassatt,Impressionism,genre painting,41,15
21741.jpg,Gustave Dore,Romanticism,illustration,101,17
80950.jpg,Koloman Moser,Art Nouveau (Modern),sketch and study,10,33
67319.jpg,Albrecht Durer,Northern Renaissance,portrait,79,27
50733.jpg,Henri-Edmond Cross,Pointillism,landscape,87,19
57272.jpg,Lilla Cabot Perry,Impressionism,genre painting,41,15
44446.jpg,Gabriele Munter,Post-Impressionism,cityscape,89,10
15429.jpg,Valentin Serov,Impressionism,portrait,41,27
37027.jpg,Maxime Maufra,Post-Impressionism,landscape,89,19
57975.jpg,Theo van Doesburg,Abstract Art,abstract,0,0
35527.jpg,Andre Derain,Cubism,genre painting,23,15
25052.jpg,Pierre Bonnard,Post-Impressionism,genre painting,89,15
33699.jpg,Balthus,Expressionism,nude painting (nu),30,24
43639.jpg,Ilya Repin,Realism,portrait,97,27
56599.jpg,Edward Burne-Jones,Romanticism,literary painting,101,20
38845.jpg,Edvard Munch,Expressionism,genre painting,30,15
99675.jpg,Aurelie Nemours,Concretism,abstract,19,0
57364.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
88663.jpg,Alberto Magnelli,Abstract Art,abstract,0,0
101822.jpg,Ivan Kramskoy,Realism,portrait,97,27
19780.jpg,Eyvind Earle,Magic Realism,landscape,53,19
73284.jpg,Vasily Tropinin,Romanticism,portrait,101,27
21911.jpg,Yiannis Moralis,Expressionism,nude painting (nu),30,24
6953.jpg,Constantine Maleas,Impressionism,landscape,41,19
71490.jpg,Adriaen Brouwer,Baroque,genre painting,12,15
48373.jpg,Sol LeWitt,Op Art,abstract,81,0
89837.jpg, Wassily Kandinsky,Expressionism,animal painting,30,3
89160.jpg,Caravaggio,Baroque,religious painting,12,30
8522.jpg,Konstantin Makovsky,Realism,genre painting,97,15
99595.jpg,Augustus John,Post-Impressionism,landscape,89,19
21906.jpg,Marianne North,Naturalism,animal painting,63,3
57068.jpg,Charles Turner,Romanticism,portrait,101,27
71132.jpg,Aladar Korosfoi-Kriesch,Art Nouveau (Modern),allegorical painting,10,2
157.jpg,Jean-Michel Basquiat,Neo-Expressionism,figurative,68,13
63922.jpg,David Burliuk,Futurism,genre painting,35,15
30517.jpg,Anthony van Dyck,Baroque,religious painting,12,30
72374.jpg,Nicolas de Staël,Lyrical Abstraction,still life,52,34
27472.jpg,Ivan Aivazovsky,Romanticism,marina,101,21
68224.jpg,Kazuo Shiraga,Lyrical Abstraction,abstract,52,0
49335.jpg,Kuzma Petrov-Vodkin,Symbolism,design,110,12
81572.jpg,Maurice de Vlaminck,Fauvism,nude painting (nu),32,24
83912.jpg,Jean Fouquet,Northern Renaissance,religious painting,79,30
12227.jpg,Paul Signac,Pointillism,landscape,87,19
19496.jpg,William Blake,Symbolism,illustration,110,17
74639.jpg,Katsushika Hokusai,Ukiyo-e,genre painting,121,15
93234.jpg,Henri Matisse,Post-Impressionism,still life,89,34
51056.jpg,Henry Ossawa Tanner,Realism,religious painting,97,30
7011.jpg,Augustus John,Post-Impressionism,portrait,89,27
34445.jpg,Isaac Levitan,Realism,landscape,97,19
79537.jpg,Thomas Cole,Romanticism,landscape,101,19
33035.jpg,George Romney,Rococo,portrait,99,27
57334.jpg,Howard Finster,Art Brut,figurative,7,13
18830.jpg,Tintoretto,Mannerism (Late Renaissance),self-portrait,54,31
17970.jpg,Thomas Hill,Romanticism,landscape,101,19
41014.jpg,Canaletto,Rococo,veduta,99,38
99458.jpg,John Singleton Copley,Neoclassicism,portrait,73,27
14.jpg,Henri-Edmond Cross,Pointillism,landscape,87,19
21158.jpg,William Merritt Chase,Impressionism,landscape,41,19
35582.jpg,Jimmy Ernst,Surrealism,figurative,109,13
96975.jpg,Lesser Ury,Impressionism,cityscape,41,10
55064.jpg,Fyodor Bronnikov,Academicism,genre painting,2,15
90732.jpg,Lucian Freud,Expressionism,portrait,30,27
35987.jpg,Auguste Herbin,Cubism,still life,23,34
72366.jpg,Konrad Witz,Northern Renaissance,religious painting,79,30
99676.jpg,Theophile Steinlen,Art Nouveau (Modern),genre painting,10,15
42970.jpg,Raoul De Keyser,New Casualism,abstract,75,0
7476.jpg,Sandu Darie,Concretism,abstract,19,0
25068.jpg,Paolo Scheggi,Spatialism,abstract,106,0
88868.jpg,Claude Lorrain,Classicism,cityscape,15,10
11498.jpg,Henri Le Fauconnier,Cubism,landscape,23,19
59595.jpg,Boris Kustodiev,Realism,sketch and study,97,33
95653.jpg,Edvard Munch,Realism,genre painting,97,15
21908.jpg,Corneille,Neo-Expressionism,symbolic painting,68,35
6353.jpg,John Lavery,Impressionism,portrait,41,27
38023.jpg,Camille Corot,Romanticism,portrait,101,27
18575.jpg,Diego Rivera,Surrealism,allegorical painting,109,2
4885.jpg,Kazuo Shiraga,Lyrical Abstraction,abstract,52,0
63051.jpg,Anders Zorn,Realism,flower painting,97,14
60639.jpg,Nicolas Poussin,Classicism,mythological painting,15,23
83025.jpg,Honore Daumier,Realism,caricature,97,9
50010.jpg,Martiros Saryan,Fauvism,sketch and study,32,33
74448.jpg,Angel Planells,Surrealism,symbolic painting,109,35
81023.jpg,Ohara Koson,Shin-hanga,wildlife painting,103,39
95136.jpg,Eyvind Earle,Magic Realism,landscape,53,19
46005.jpg,Sam Francis,Lyrical Abstraction,abstract,52,0
80527.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
7778.jpg,John William Godward,Neoclassicism,genre painting,73,15
86720.jpg,Columbano Bordalo Pinheiro,Realism,still life,97,34
100259.jpg,Lucas Cranach the Elder,Northern Renaissance,portrait,79,27
98160.jpg,Vladimir Makovsky,Realism,genre painting,97,15
79913.jpg,Jose Maria Velasco,Realism,landscape,97,19
42199.jpg,Jean Cocteau,Expressionism,design,30,12
54156.jpg,Salvador Dali,Surrealism,portrait,109,27
39782.jpg,Konstantin Bogaevsky,Symbolism,landscape,110,19
100167.jpg,Marc Chagall,Naïve Art (Primitivism),genre painting,64,15
65532.jpg,Giacomo Balla,Futurism,abstract,35,0
2694.jpg,Rene Magritte,Surrealism,symbolic painting,109,35
56174.jpg,William-Adolphe Bouguereau,Neoclassicism,portrait,73,27
79859.jpg,Roy Lichtenstein,Pop Art,genre painting,88,15
78529.jpg,Bernardo Marques,Art Deco,illustration,8,17
81893.jpg,Julian Alden Weir,Impressionism,portrait,41,27
64490.jpg,Albert Huie,Expressionism,genre painting,30,15
7030.jpg,Giacomo Balla,Futurism,abstract,35,0
46083.jpg,Henri de Toulouse-Lautrec,Impressionism,self-portrait,41,31
98183.jpg,Paula Modersohn-Becker,Expressionism,nude painting (nu),30,24
42899.jpg,Konstantin Korovin,Impressionism,cityscape,41,10
58112.jpg,Bernardo Strozzi,Baroque,religious painting,12,30
51564.jpg,Paul Delvaux,Surrealism,genre painting,109,15
62092.jpg,Albrecht Durer,Northern Renaissance,portrait,79,27
82901.jpg,Henri Martin,Pointillism,landscape,87,19
36639.jpg,Andrea Mantegna,High Renaissance,mythological painting,39,23
90361.jpg,Fra Angelico,Early Renaissance,religious painting,28,30
39537.jpg,Ilya Repin,Realism,portrait,97,27
92960.jpg,Ferdynand Ruszczyc,Impressionism,marina,41,21
86404.jpg,Jean-Paul Riopelle,Abstract Expressionism,abstract,1,0
40944.jpg,Patrick Caulfield,Pop Art,interior,88,18
83070.jpg,Hasui Kawase,Shin-hanga,landscape,103,19
42063.jpg,Salvador Dali,Surrealism,still life,109,34
54387.jpg,John Crome,Romanticism,landscape,101,19
60585.jpg,Claude Lorrain,Classicism,cityscape,15,10
73886.jpg,Alexey  Bogolyubov,Realism,cityscape,97,10
73647.jpg,Gustave Moreau,Symbolism,history painting,110,16
10642.jpg,Eugene Boudin,Impressionism,genre painting,41,15
59422.jpg,Giotto,Proto Renaissance,religious painting,95,30
93019.jpg,Edvard Munch,Expressionism,genre painting,30,15
43055.jpg,Jules Lefranc,Naïve Art (Primitivism),genre painting,64,15
55513.jpg,Kees van Dongen,Fauvism,nude painting (nu),32,24
52895.jpg,William Baziotes,Abstract Expressionism,abstract,1,0
4527.jpg,Marianne North,Naturalism,flower painting,63,14
7217.jpg,Sever Burada,Impressionism,flower painting,41,14
15989.jpg,Utagawa Toyokuni,Ukiyo-e,genre painting,121,15
96856.jpg,George Stubbs,Romanticism,animal painting,101,3
44899.jpg,Camille Pissarro,Pointillism,genre painting,87,15
87192.jpg,Georges de la Tour,Tenebrism,religious painting,116,30
68378.jpg,Giacomo Balla,Abstract Art,abstract,0,0
29045.jpg,Henri Martin,Divisionism,flower painting,27,14
5984.jpg,Ossip Zadkine,Expressionism,genre painting,30,15
10953.jpg,Remedios Varo,Surrealism,symbolic painting,109,35
59793.jpg,Jan Matejko,Romanticism,portrait,101,27
76318.jpg,Kiyoshi Saito,Sōsaku hanga,figurative,114,13
1831.jpg,Jacopo Pontormo,Mannerism (Late Renaissance),sketch and study,54,33
9663.jpg,William Bradford,Romanticism,marina,101,21
21263.jpg,William Merritt Chase,Impressionism,portrait,41,27
41557.jpg,Irma Stern,Post-Impressionism,portrait,89,27
22172.jpg,John Singer Sargent,Impressionism,animal painting,41,3
85521.jpg,Vasily Perov,Realism,portrait,97,27
40682.jpg,William Blake,Symbolism,symbolic painting,110,35
91621.jpg,Camille Pissarro,Impressionism,landscape,41,19
13648.jpg,Fra Angelico,Early Renaissance,religious painting,28,30
67452.jpg,Henry Herbert La Thangue,Impressionism,genre painting,41,15
72988.jpg,Gustav Klimt,Art Nouveau (Modern),allegorical painting,10,2
17853.jpg,Nikolay Bogdanov-Belsky,Realism,genre painting,97,15
